id,source,content_clean,sentiment_label,emotion_label,business_label,topic,word_count
synth-ac1d200fafa2,gmail,I am writing to express my deep concern,NEGATIVE,concern,Risk,deployment,8
synth-c1f68ab58cf7,jira,"Il semble que notre client est à nouveau dans une impasse avec le déployement de notre plateforme d'intelligence d'entreprise. Les équipes de développement ont mis en place des solutions temporaires, mais les performances persistent à être inférieures aux attentes. Il est essentiel que nous réunions un plan d'action immédiat pour résoudre ce problème et retrouver la confiance notre client. Je vous propose une réunion éclairée du plateau directeur pour discuter des mesures à prendre.",NEGATIVE,urgency,Urgent,deadline,74
synth-57292a1c4f02,slack,"""Having a major issue with the Agile board - we're currently at 90 velocity but that's not translating to the expected completion date. Need an ASAP meeting to discuss possible alternatives and course corrections """,NEGATIVE,concern,Risk,project update,35
synth-d566cc2a9897,crm,"The team is struggling to align on key deliverables for this account, with internal stakeholders requiring more frequent updates than our client's timeline allows. This has led to a series of miscommunications and unmet expectations, causing tension between us and the client. I've attempted to mediate, but we're still far from resolving these issues.",NEGATIVE,frustration,Conflict,project update,54
synth-c7bd84e63aa4,gmail,"Monsieur Dupont, Je vous contacter pour vous informer que la situation de notre plateforme d'intelligence stratégique est en cours de dégradation. Les éléments qui nous ont amenés à prendre contact avec votre entreprise sont grave et nécessitent votre intervention immédiate. La performance de notre système a atteint un niveau critique, affectant directement les capacités de prise de décision de vos équipes. Je vous propose de nous rencontrer le plus tôt possible pour discuter des mesures à prendre.",NEGATIVE,urgency,Urgent,client relations,77
synth-265207148937,slack,"""Awesome work team! We're right on track for Q2 targets -",POSITIVE,satisfaction,Progress,client relations,11
synth-8a5ad16c4036,teams,"We've hit a snag with the new credentials. Clearly, access hasn't been granted yet and we're still waiting on confirmation from ops. This is starting to impact our ability to meet today's Q2 forecasts.",NEGATIVE,frustration,Blocked,budget,34
synth-a65b4b907ccd,gmail,"I'm having trouble keeping up with the recent surge in requests. Our team is struggling to prioritize tasks efficiently, resulting in missed deadlines and decreased morale. Given our current capacity, I'm concerned that we're setting ourselves up for burnout if this pace continues. Can we discuss ways to optimize our workflow and delegate tasks effectively?",NEGATIVE,frustration,Overload,deployment,55
synth-48393b848e2d,teams,"""We're experiencing a critical failure in our data analytics pipeline. Our production system is down and I need an immediate update from our operations team on the status of the backup systems.""",NEGATIVE,urgency,Urgent,technical issue,32
synth-7701775448d5,slack,"""Can we re-evaluate our project timeline again? We're already 2 weeks behind on deliverables and it's taking a toll on the team. We need to get this back on track ASAP or risk impacting Q2 reports """,NEGATIVE,frustration,Overload,client relations,37
synth-da986191610d,gmail,"Bonjour Équipe, Je voudrais vous féliciter pour la réussite de notre déployement récent. Tout système est en ligne et fonctionne comme prévu, ce qui constitue un grand succès pour notre équipe. Les données collectées sont déjà riches et révélatrices, offrant une vision claire de nos besoins stratégiques. Je suis impressionné par la qualité du travail réalisé et je souhaite vous re",POSITIVE,satisfaction,Progress,project update,61
synth-4610fdf77353,gmail,"Bonjour nom du destinataire , Je me sens fortement frustré par la manière dont les priorités sont attribuées sur notre plateforme d'intelligence. Malheureusement, il semble que certains départements soient privilégiés par rapport aux autres, ce qui perturbe grandement notre capacité à fournir une solution de qualité à nos clients. Je vous demande vivement de réévaluer ces décisions et de nous accorder les ressources nécessaires pour atteindre nos objectifs.",NEGATIVE,frustration,Conflict,planning,68
synth-0215c50cc783,gmail,"Guys, I'm getting slammed with multiple high-priority requests from clients and stakeholders right now. The team is already spread thin trying to meet the existing deadlines, and adding more is only going to exacerbate the situation. We need to re-prioritize our workload and focus on delivering what we can do best rather than spreading ourselves too thin. Best, Your Name",NEGATIVE,frustration,Overload,budget,60
synth-3cdf90bdf045,gmail,"Cher(e) Client's Name , Je vous écris pour vous confirmer que votre proposition de mise en place d'un executive intelligence platform a été approuvée par notre équipe. Nous sommes ravis de travailler avec vous et nous vous tiendrons informé des étapes clés au cours des prochaines semaines. Notre équipe travaille actuellement à la configuration et à la test du système, qui devrait être livré dans les délais convenus.",POSITIVE,satisfaction,Progress,team management,68
synth-07a91c72e53d,slack,"""C'est vraiment incompréhensible ! Nous avons donné à Matthieu l'autorisation de passer le prochain rapport dans les 48 heures et maintenant, tu nous dis qu'il doit aller voir Jacques pour une mise à jour ? Quelle est la logique ici ?""",NEGATIVE,frustration,Conflict,project update,41
synth-3f15890c6af9,gmail,Je suis extrêmement préoccupé par le fait que la plateforme d'intelligence numérique dont nous dépendons pour notre stratégie com,NEGATIVE,concern,Risk,deadline,19
synth-8c97c62017d6,crm,"Need help prioritizing incoming requests from clients - our team is struggling to keep up with response times for new leads follow-ups. The latest pipeline update shows a significant spike in urgent deals that require immediate attention, causing some delays in closure dates. Let's review our lead scoring strategy to minimize future bottlenecks and ensure timely client engagement.",NEGATIVE,frustration,Overload,planning,58
synth-df8659a02b8e,crm,Here is a realistic CRM note: I've just spoken with John from Marketing,NEUTRAL,neutral,Neutral Update,planning,13
synth-5f514a6a65b2,teams,"Just a quick note to confirm that our quarterly KPIs are in line with projections - metrics on user adoption and engagement continue to show steady growth. I've also attached an updated dashboard for your review, which highlights areas of improvement and success. If you have any questions or would like to discuss further, please let me know.",NEUTRAL,neutral,Neutral Update,team management,58
